Gene Family	D1	D2	D3	D5	P1	P2	P3	P4	P5
UniRef90_R2S4B0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6618133686
UniRef90_R2S4N8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.256281407	0.0
UniRef90_R2S4S4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9505703422
UniRef90_R2S524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7256894049	0.8230452675
UniRef90_R2S552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.989764485	0.0
UniRef90_R2S5C6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.581733566
UniRef90_R2S5E3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2360939431	0.0
UniRef90_R2S5J1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5840472748
UniRef90_R2S785	0.0	0.6131207848	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2S7B6	0.0	0.8032128514	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2S7R9	0.0	0.8658008658	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2S7V3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9880715706	0.0
UniRef90_R2S7X1	0.0	1.1123470523	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2S851	0.0	0.968054211	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2S871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4163197336
UniRef90_R2S872	0.0	0.4462293619	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2S884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7482517483
UniRef90_R2S892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6453094105
UniRef90_R2S8T9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7698229407	0.0
UniRef90_R2S951	0.0	1.0976948408	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2S9C8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.705716302	0.0
UniRef90_R2S9I6	0.0	0.4526935265	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2S9R9	0.0	0.9756097561	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2S9T5	0.0	1.7452006981	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2S9V3	0.0	0.8547008547	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SA72	0.0	0.6222248767	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SAH0	0.0	0.5678591709	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SAI6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7536431835	0.0
UniRef90_R2SAK7	0.0	0.6531678641	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SAP3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4467441006	0.0
UniRef90_R2SAY9	0.0	0.6752194463	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SB93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0810810811
UniRef90_R2SBB7	0.0	0.0	0.0	1.4104372355	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SBR8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5757052389
UniRef90_R2SC14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1890606421	0.0
UniRef90_R2SCD9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3966480447
UniRef90_R2SCI3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3173627035	0.3070585748
UniRef90_R2SCK7	0.0	2.4449877751	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SCS4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3099442374
UniRef90_R2SD04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5767169837
UniRef90_R2SD32	0.0	0.7716049383	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SDC4	0.0	0.3732736096	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SDE2	0.0	0.8643042351	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SDG1	0.0	0.539083558	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SDH4	0.0	1.0537407798	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SDL6	0.0	0.0	0.0	0.0	0.2677125631	0.0	0.0	0.0	0.0
UniRef90_R2SEG8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.723065799	0.0
UniRef90_R2SET8	0.0	0.9842519685	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SEU3	0.0	0.7637559996	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SEU7	0.0	0.6108735492	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SFE3	0.0	0.583090379	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SGN4	0.0	1.1534025375	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SGT2	0.0	0.6825938567	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SGW1	0.0	0.6540222368	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SGY5	0.0	0.0	0.0	0.431535309	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SGZ7	0.0	0.0	0.0	0.2116007386	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SH21	0.0	0.3958828187	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SHA6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3986013986
UniRef90_R2SHE0	0.0	0.5678740036	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SI71	0.0	1.4771048744	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SID6	0.0	1.1918951132	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SIH9	0.0	0.9756097561	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SIJ5	0.0	0.7867820614	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SIL6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0471204188
UniRef90_R2SJD1	0.0	1.0298661174	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SJE2	0.0	0.524383849	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SK78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8347245409
UniRef90_R2SKE0	0.0	0.0	0.0	0.6038647343	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SKK7	0.0	1.4641288433	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SL94	0.0	0.5432373999	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SLG9	0.0	1.0131712259	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SLH3	0.0	0.0	0.0	0.0	0.5973715651	0.0	0.0	0.0	0.0
UniRef90_R2SLJ9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7513134851
UniRef90_R2SLN4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0131712259
UniRef90_R2SLW6	0.0	1.0309278351	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SM49	0.0	0.8873114463	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SM82	0.0	0.9891196835	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SMP3	0.0	0.4737091426	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SMX4	0.0	1.4598540146	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SN51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8944543828
UniRef90_R2SNG6	0.0	1.0384215992	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SNW1	0.0	0.7830853563	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SP48	0.0	0.4967709886	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SPQ3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7574709422
UniRef90_R2SQ86	0.0	0.0	0.0	0.5136873006	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SQZ8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7782101167	0.0
UniRef90_R2SS23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1037527594
UniRef90_R2STJ8	0.0	0.5737234653	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2STU0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.652892562
UniRef90_R2SU65	0.0	0.5824111823	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SVK3	0.0	0.5534034311	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SVK7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5105320018
UniRef90_R2SVV1	0.0	0.0	0.0	0.4237288136	0.2118644068	0.0	0.0	0.0	0.5359084768
UniRef90_R2SW80	0.0	0.0	0.0	0.9157509158	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SXF3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7806401249
UniRef90_R2SXK9	0.0	0.0	0.0	0.3277831147	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SXM4	0.0	0.0	0.0	0.5545413567	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SXV9	0.0	0.0	0.0	0.5836470765	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SYB7	0.0	1.1641443539	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SZD9	0.0	0.0	0.0	0.9017132552	0.0	0.0	0.0	0.0	0.4009623095
UniRef90_R2SZP0	0.0	0.0	0.0	0.4653327129	0.0	0.0	0.0	0.0	0.0
UniRef90_R2SZS1	0.0	0.0	0.0	0.5851032133	0.0	0.0	0.0	0.0	0.0
UniRef90_R2T232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2531328321	0.0
UniRef90_R2T2V2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0408163265
UniRef90_R2T4T1	0.0	0.0	0.0	0.1719249537	0.1130988064	0.0	0.0	0.0	0.1130988064
UniRef90_R2T683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8018018018
UniRef90_R2TAC1	0.0	0.0	0.0	1.5479876161	0.0	0.0	0.0	0.0	0.0
UniRef90_R2TCV9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3846321289
UniRef90_R2TGP3	0.0	0.0	0.0	0.0	0.0	0.4436557232	0.0	0.0	0.0
UniRef90_R2TGR9	0.0	0.0	0.0	0.8741258741	0.0	0.433494352	0.0	0.0	0.0
UniRef90_R2THV6	0.0	0.0	0.0	0.2784982224	0.0	0.0	0.0	0.0	0.0
UniRef90_R2TIQ8	0.0	0.0	0.0	0.0	0.4881945562	0.4881945562	0.0	0.0	0.0
UniRef90_R2TJ12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3882251309
UniRef90_R2V6T3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6527415144
UniRef90_R2V7C6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5470602657
UniRef90_R2V7K7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3793103448	0.0
UniRef90_R2VFG2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7035775128	0.0
UniRef90_R2XQU6	0.0	0.0	0.0	0.0	0.6783914331	0.0	0.0	0.0	0.0
UniRef90_R2XZC6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2747454587	0.0
UniRef90_R2Y1R0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29091291	0.0
UniRef90_R2Y408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0752688172	0.0
UniRef90_R3HVV3	0.0	0.0	0.0	0.3463803256	0.0	0.0	0.0	0.0	0.0
UniRef90_R3JI88	0.0	0.0	0.0	0.3483106931	0.0	0.0	0.0	0.0	0.0
UniRef90_R3KYX3	0.0	0.0	0.0	0.6191950464	0.0	0.0	0.0	0.0	0.0
UniRef90_R3THN8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2896681863
UniRef90_R3TLU7	0.0	0.0	0.0	0.0	0.5056634597	0.0	0.0	0.0	0.5056634597
UniRef90_R3TMA8	0.0	0.0	0.0	0.0	0.1182642416	0.0	0.0	0.0	0.1182642416
UniRef90_R3TMF3	0.0	0.0	0.0	0.0	0.4168346678	0.0	0.0	0.0	0.4168346678
UniRef90_R3TNT7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8196721311	0.0
UniRef90_R3TRS2	0.0	0.0	0.0	0.0	0.2202889477	0.0	0.0	0.0	0.1993221498
UniRef90_R3TS44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8873114463
UniRef90_R3TU94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1560693642
UniRef90_R3TUH8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4206983593
UniRef90_R3TUK1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0515247108
UniRef90_R3TUP4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9643201543
UniRef90_R3TWK1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.730140951	0.0
UniRef90_R3TY42	0.0	0.0	0.0	0.0	0.1171341683	0.0	0.0	0.0	0.1171341683
UniRef90_R3TYG3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2370844139
UniRef90_R3U2N8	0.0	0.0	0.0	0.0	0.3416467373	0.0	0.0	0.0	0.3416467373
UniRef90_R3U2P7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0718113612
UniRef90_R3U5R3	0.0	0.0	0.0	0.0	0.1127647382	0.0	0.0	0.0	0.1127647382
UniRef90_R3U694	0.0	0.0	0.0	0.0	0.0776673838	0.0	0.0	0.0	0.0776673838
UniRef90_R3U6Z6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5802250744
UniRef90_R3U739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2062726176
UniRef90_R3U7D5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.507282572
UniRef90_R3U7I5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5337423313
UniRef90_R3U9H6	0.0	0.0	0.0	0.0	0.0	0.3695035187	0.0	0.0	0.0
UniRef90_R3VZE7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5861568437
UniRef90_R3W3F5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2853470437
UniRef90_R3W409	0.0	0.0	0.0	0.1901156626	0.3152928237	0.0	0.0	0.0	0.3152928237
UniRef90_R3W4R4	0.0	0.0	0.0	0.0	0.2636193578	0.0	0.0	0.0	0.2636193578
UniRef90_R3W4T1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3386880857
UniRef90_R3W4V2	0.0	0.0	0.0	0.0	0.176420504	0.176420504	0.0	0.0	0.176420504
UniRef90_R3W8S7	0.0	0.0	0.0	1.1135857461	0.0	0.0	0.0	0.0	0.0
UniRef90_R3W9S1	0.0	0.0	0.0	1.0940919037	0.0	0.0	0.0	0.0	0.0
UniRef90_R3WB65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6891798759
UniRef90_R3WBE6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2422360248
UniRef90_R3WCP8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5452562704
UniRef90_R3WDX9	0.0	0.0	0.0	0.0	0.1142230659	0.0	0.0	0.0	0.1880016437
UniRef90_R3WE79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5610516313
UniRef90_R3WGK7	0.0	0.0	0.0	0.6313131313	0.0	0.0	0.0	0.0	0.0
UniRef90_R3WGR8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3789407833
UniRef90_R3WGX2	0.0	0.0	0.0	0.1965248691	0.0	0.0	0.0	0.3745318352	0.0
UniRef90_R3WGZ5	0.0	0.0	0.0	0.0	0.0	0.3118338895	0.0	0.0	0.6779661017
UniRef90_R3WIR4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.414427157
UniRef90_R3WLV4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0405827263
UniRef90_R3WMU6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3060045021
UniRef90_R3WN19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2642225032
UniRef90_R3WN31	0.0	0.0	0.0	0.0	0.1139496978	0.0	0.0	0.0	0.1139496978
UniRef90_R3WP48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1929580537	0.0
UniRef90_R3WPR7	0.0	0.0	0.0	0.693000693	0.1732238226	0.1732238226	0.0	0.0	0.8662245156
UniRef90_R3WPY3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1198208287
UniRef90_R3WQK8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6591957811
UniRef90_R3WQS7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4425888855
UniRef90_R3WR05	0.0	0.0	0.0	0.2355406714	0.0	0.0	0.0	0.0	0.0
UniRef90_R3WRK6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2903600465
UniRef90_R3WTU7	0.0	0.0	0.0	1.1467889908	0.0	0.0	0.0	0.0	0.0
UniRef90_R3WUK3	0.0	0.0	0.0	0.0	0.5882352941	0.5882352941	0.0	0.0	0.5882352941
UniRef90_R3WUR2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9017132552
UniRef90_R3WUR6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2625360987
UniRef90_R3X0M7	0.0	0.0	0.0	0.0	0.6142506143	0.0	0.0	0.0	0.6142506143
UniRef90_R4I044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2153899263	0.0
UniRef90_R4Y9X3	0.0	0.6297229219	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R4YHB7	0.0	1.6638935108	0.0	0.0	0.0	0.0	0.0	0.7225732833	0.0
UniRef90_R8WJR9	0.0	0.6138735421	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R8WKR5	0.0	0.0	0.0	0.0	0.0	1.2004801921	0.0	0.0	0.0
UniRef90_R8WNZ7	0.0	0.2540756565	0.0	0.0	0.0	0.2540756565	0.0	0.5652911249	0.2540756565
UniRef90_R8WUE7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8163265306	0.0
UniRef90_R8WVA0	0.0	0.0	0.0	0.0	0.6553079948	0.0	0.0	0.0	0.0
UniRef90_R8WWL3	0.0	0.6013229104	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R8WX07	0.0	0.9624639076	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R8WX90	0.0	0.0	0.0	0.0	0.0	0.2166649206	0.0	0.0	0.0
UniRef90_R8WX97	0.0	0.4438526409	0.0	0.4438526409	0.0	0.0	0.0	0.0	0.0
UniRef90_R8WYD3	0.0	0.97799511	0.0	0.0	0.488997555	0.97799511	0.0	0.0	0.488997555
UniRef90_R8WYU6	0.0	0.5268703899	0.0	0.0	0.0	0.4854368932	0.0	0.0	0.0
UniRef90_R8X0A7	0.0	0.6600660066	0.0	0.0	0.6600660066	0.0	0.0	0.6600660066	0.0
UniRef90_R8X137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2246891193
UniRef90_R8X4Y1	0.0	0.5698005698	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_R9QPR8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8019246191	0.8787346221
UniRef90_R9S2J4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4598540146
UniRef90_R9VQ13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2610011521	0.2610011521
UniRef90_S0HPF7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3976143141	0.0
UniRef90_S0JJC3	0.0	0.0	0.0	0.0	0.0760021398	0.0	0.0	0.0	0.0760021398
UniRef90_S0JPT0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2607773909	0.0
UniRef90_S0K0W0	0.0	1.300390117	0.0	1.300390117	0.0	0.0	0.0	0.0	0.0
UniRef90_S0K6L1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.497005988	0.0
UniRef90_S0K8Y0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5270897235
UniRef90_S0KAJ8	0.0	0.0	0.0	0.0	0.4719207173	0.0	0.0	0.0	0.0
UniRef90_S0KDP9	0.0	0.0	0.0	1.3071895425	0.0	0.0	0.0	0.0	0.0
UniRef90_S0KG73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5847860539
UniRef90_S0KJ29	0.0	0.0	0.0	0.0	0.210611022	0.0	0.0	0.0	0.210611022
UniRef90_S0KJP6	0.0	0.0	0.0	0.0	0.1699775564	0.1699775564	0.0	0.0	0.1699775564
UniRef90_S0KJW9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1933174224	0.0
UniRef90_S0KKB8	0.0	0.0	0.0	0.0	0.7614159117	0.0	0.0	0.0	0.7614159117
UniRef90_S0KL26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2983740161	0.3103146566
UniRef90_S0KND5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9801980198	0.0
UniRef90_S0KV40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9963263176	0.0
UniRef90_S0KWR0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7645259939	0.0
UniRef90_S0L4G5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0235414534	0.0
UniRef90_S0LEX4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3123052944	0.303068504
UniRef90_S0NFY6	0.0	0.0	0.0	0.0	0.0	2.2321238954	0.0	0.0	0.0
UniRef90_S0NJK8	0.0	0.0	0.0	0.0	0.0	0.3758018741	0.0	0.0	0.0
UniRef90_S0NMU4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4584126084	0.0
UniRef90_S0NRE4	0.0	0.0	0.0	0.0	1.1587485516	0.0	0.0	0.0	0.0
UniRef90_S0NY54	0.0	0.0	0.0	0.0	0.0	1.0989010989	0.0	0.0	0.0
UniRef90_S0P214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1985524603	0.0
UniRef90_S0RDX4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6882312457	0.0
UniRef90_S0RF98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2728942874	0.0
UniRef90_S0RSC4	0.0	0.0	0.0	0.0	0.4182350481	0.0	0.0	0.0	0.0
UniRef90_S0SAK8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2774694784	0.0
UniRef90_S0SN96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7716049383	0.0
UniRef90_S0SNA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8230452675	0.0
UniRef90_S0ZBL5	0.0	0.0	0.0	0.102919466	0.0	0.0	0.0	0.0	0.0
UniRef90_S1N7B5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8888888889	0.8888888889
UniRef90_S1N7L7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8084074373
UniRef90_S1NAA7	0.0	0.0	0.0	0.0	0.0	0.1768913859	0.0	0.0	0.1777376757
UniRef90_S1NAM2	0.0	0.0	0.0	0.0	0.0	0.4919169243	0.0	0.0	0.0
UniRef90_S1NAU2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4421570205	0.0
UniRef90_S1NBH5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2445751258	0.0
UniRef90_S1NBM2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8432332741
UniRef90_S1P019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3958858059
UniRef90_S1P356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5748031496
UniRef90_S1R1E4	0.0	0.0	0.0	0.0	0.4256253153	0.0	0.0	0.0	0.4256253153
UniRef90_S2KYF2	0.0	0.0	0.0	0.0	0.0	0.0885418297	0.0	0.0	0.0
UniRef90_S3IG30	0.0	0.0	0.0	0.5760793781	0.0	0.0	0.0	0.0	0.0
UniRef90_S3IQ93	0.0	0.0	0.1371651096	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_S3J6Z7	0.0	0.0	0.0	0.0	0.0	0.1982229982	0.0	0.0	0.3327633835
UniRef90_S3J7B0	0.0	0.0	0.0	0.0	0.2615137565	0.0	0.0	0.0	0.0
UniRef90_S4AS64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0449320794	0.0
UniRef90_S4AWI4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9107468124	0.0
UniRef90_S4B1I9	0.0	0.0	0.0	0.0	0.9823182711	0.0	0.0	0.0	0.0
UniRef90_S4B1K6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5988023952	0.0
UniRef90_S4B2M8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9784735812	0.0
UniRef90_S4B2P1	0.0	0.0	0.0	0.0	0.8244023083	0.0	0.0	0.7692307692	0.0
UniRef90_S4B4K3	0.0	0.0	0.0	0.0	0.0740598929	0.0	0.0	0.0	0.3391507976
UniRef90_S4BBL6	0.0	0.0	0.0	0.0	0.814995925	0.0	0.0	0.0	0.0
UniRef90_S4BGG0	0.0	0.0	0.0	0.0	0.2924687908	0.0	0.0	0.0	0.0
UniRef90_S4C3A3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6115252233	0.0
UniRef90_S4CCH1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.723065799	0.0
UniRef90_S4CLP8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5574136009
UniRef90_S4CNB6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5408328826
UniRef90_S4CQV0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.675041876
UniRef90_S4CRW3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8163265306
UniRef90_S4CRW9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7636684303
UniRef90_S4CSB6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6958942241
UniRef90_S4CSJ5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4388489209
UniRef90_S4CTI3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8826125331
